ID;Fecha;CUEST_ID;Estado;P0;P0_ccaa;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10R1;P10R2;P10R3;P10R4;P10R5;P10R6;P10R7;P10R8;P10R9;P10R10;P10R11;P10R12;P10R13;P10R99;P11R1;P11R2;P11R3;P11R4;P11R5;P11R6;P11R7;P11R8;P11R9;P11R10;P11R11;P11R12;P11R13;P11R99;P12;P13;P14_20P14;P14_20P15;P14_20P16;P14_20P17;P14_20P18;P14_20P19;P14_20P20;P21;P22R1;P22R2;P22R3;P22R4;P22R5;P22R6;P22R7;P22R9;P23;P24;P25;P26;P27;P28;P29;P30;P31;P32;P33;P34;P35;P36;P37;P38R1;P38R2;P38R3;P38R4;P38R5;P38R6;P38R7;P38R8;P38R9;P39;P40;P41_55P41;P41_55P42;P41_55P43;P41_55P44;P41_55P45;P41_55P46;P41_55P47;P41_55P48;P41_55P49;P41_55P50;P41_55P51;P41_55P52;P41_55P53;P41_55P54;P41_55P55;P56;P57R1;P57R2;P57R3;P57R4;P57R5;P57R9;P58;P59R1;P59R2;P59R3;P59R4;P59R5;P59R6;P59R7;P59R9;P60R1;P60R2;P60R3;P60R4;P60R5;P60R6;P60R7;P60R8;P60R9;P60R10;P60R11;P60R12;P61;P62_68P62;P62_68P63;P62_68P64;P62_68P65;P62_68P66;P62_68P67;P62_68P68;P69_75P69;P69_75P70;P69_75P71;P69_75P72;P69_75P73;P69_75P74;P69_75P75;P76;P77;P78;P79;P80;P81;P82_90P82;P82_90P83;P82_90P84;P82_90P85;P82_90P86;P82_90P87;P82_90P88;P82_90P89;P82_90P90;P91_95P91;P91_95P92;P91_95P93;P91_95P94;P91_95P95;P96_100P96;P96_100P97;P96_100P98;P96_100P99;P96_100P100;P101_103P101;P101_103P102;P101_103P103;P104;P105_111P105;P105_111P106;P105_111P107;P105_111P108;P105_111P109;P105_111P110;P105_111P111;P105_111P112;REC_depender;REC_trabajar;REC_paro;REC_poderadquisitivo;REC_menoshobbies;REC_recortebasico;REC_estadoanimico;PONDE;TODES;P1_EDAD;P2_SEXO;P3_ESTUDIOS;P4_ACTIVIDAD;P6_CLASESOCIAL;P8_IDEOLOGIA;P9_RELIGION;REC_vacaciones;REC_ahorrar;REC_gastosimprevistos;REC_caprichos;REC_temperatura;REC_ordenador;REC_facturas;carencia;CarenciaMaterial;P7rec;P56rec1;P56rec2;P80rec1;P80rec2;P81rec1;P81rec2;P81rec3;P41;P42;P43;P44;P45;P46;P47;P48;P49;P50;P51;P52;P53;P54;P55;P41_P55;VAR00001;VAR00002;VAR00003;VAR00004;P41_P55rec
5df796e0-6eaf-6566-52d0-a2dc55a20f7e;2023-02-02 10:50:22;4552175;FINALIZADO;8;Cataluña;20;2;4;5;3;4;2;0;7; ;2; ; ; ; ;7; ; ; ; ;12; ; ;1; ; ; ; ; ;7;8; ; ; ; ; ; ;2;3;7;10;8;8;9;5;7;3;1;2; ; ; ; ; ; ;3;2;2;3;3;2;1;6;2;3;4;2;3;1;4; ; ;3; ; ; ;7; ; ;1;3;7;5;3;5;7;7;9;7;6;5;8;3;5;8;4;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ;7; ;9; ; ; ;3;8;9;6;8;9;6;7;2;4;5;4;3;2;1;6;2;4;4;4;2;0;10;1;10;1;0;5;7;6;6;7;8;5;5;1;1;1;1;1;10;10;10;4;2;2;2;2;1;1;2;1;3;3;3;3;3;2;3;1,018018018;0;2;1;2;4;3;1;3; ; ; ; ;1;1;1;5;3;2;0;4;3;3;0;2;2;3;2;1;2;3;3;3;3;2;2;3;1;2;3;2;7; ; ; ; ;4
2687d8c1-6aa9-2f3a-22f1-ecacb1a1135e;2023-02-02 10:47:43;4552177;FINALIZADO;30;C. Madrid;27;1;7;1;5;3;4;4;5; ;2; ; ; ; ; ; ; ; ;11;12; ; ; ; ;3;4; ;6; ; ; ; ; ; ; ; ;2;3;4;10;4;6;7;1;8; ;1;2; ; ; ; ; ; ;2;1;1;3;3;2;6;2;3;3;3;3;2;1;4; ;2;3; ; ; ; ; ; ;2;1;7;8;7;9;8;7;7;9;6;8;8;5;8;0;8;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ;1;10;10;5;6;9;8;9;2;7;4;8;10;5;9;4;2;2;4;4;3;0;6;2;10;0;4;0;0;0;0;0;0;0;0;1;1;1;5;3;0;7;0;3;1;1;1;1;1;1;1;1;2;3;2;2;3;1;3;,738028169;0;3;2;3;1;2;2;2;1;1;1;1;1;1;1;0;1;2;0;3;3;3;0;3;3;3;3;3;3;3;3;3;3;2;3;3;2;3;1;3;12; ; ; ; ;4
3f1d1f36-841d-e574-b806-2b36f32be5a8;2023-02-02 10:49:59;4552178;FINALIZADO;39;La Rioja;27;1;4;8;2;4;3;3;8;1; ;3;4; ; ; ; ; ; ; ; ; ; ;1; ; ;4; ; ; ; ; ; ;11; ; ; ;2;3;2;6;5;3;5;3;0; ; ;2; ;4; ; ; ; ;3;3;3;3;2;3;5;5;3;4;2;3;2;4; ; ; ; ; ; ; ; ; ; ;3;2;2;1;1;1;1;0;5;1;3;1;0;2;2;0;1;2; ; ; ; ;5; ;5; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;6;3;4;3;7;5;8;7;0;4;7;1;6;6;7;4;3;2;2;1;3;1;0;9;1;4;0;2;1;0;0;0;0;0;1;1;1;4;3;6;6;0;6;1;2;1;2;1;2;1;1;1;2;2;1;2;1;1;1,018018018;0;3;2;2;5;3;1;3;1; ;1; ;1; ;1;3;2;1;0;2;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;0; ; ; ; ;1
313047c1-76cd-bce9-95f1-731b15ea3033;2023-02-02 10:44:48;4552179;FINALIZADO;17;Galicia;29;2;4;1;2;2;4;5;10; ; ; ; ; ;6; ; ; ;10;11; ; ; ; ;2; ; ; ; ; ; ; ; ;11;12; ; ;1;1;9;8;9;10;9;9;7; ; ; ;3;4; ; ; ; ;1;2;2;2;2;2;2;2;2;2;5;1;4;2;3; ;2;3; ; ; ; ; ; ;1;2;0;6;0;6;5;6;0;0;0;0;0;9;5;0;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ;3;4;10;8;6;1;9;9;6;8;10;9;10;9;9;8;2;2;1;3;2;0;0;0;0;0;0;0;0;0;0;10;10;0;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;1,018018018;0;3;1;2;1;1;2;3;1;1;1;1;1;1;1;0;1;1;1;1;3;3;0;2;2;1;2;1;2;2;2;1;1;1;1;1;3;2;1;3;2; ; ; ; ;3
56e2c983-5bab-3716-47b3-fdc9cf583d62;2023-02-02 10:48:01;4552180;FINALIZADO;30;C. Madrid;26;1;4;1;2;3;4;6;6; ; ;3; ; ;6; ; ; ; ;11; ; ; ;1; ; ; ; ; ; ;8; ;10; ; ; ; ;3;2;9;7;6;6;7;5;8; ;1;2; ; ; ; ; ; ;1;3;4;2;2;2;2;2;1;1;1;1;1;1;1; ;2; ; ; ; ; ; ; ;1;1;10;10;10;10;10;9;10;9;7;10;8;9;10;10;10;5; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;1;10;9;9;9;9;9;10;8;10;9;10;9;9;10;10;1;1;2;4;3;0;0;0;0;0;0;0;9;0;8;8;7;9;8;1;1;1;1;1;0;0;0;1;2;2;2;2;2;2;1;2;3;3;2;2;3;2;3;1,018018018;0;3;2;2;1;2;2;2; ; ; ; ; ; ; ;7;3;1;0;4;3;3;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;15; ; ; ; ;4
a5a7d19f-930f-2f19-02af-e58cb734f57f;2023-02-02 10:50:00;4552181;FINALIZADO;47;C. La Mancha;28;2;6;1;1;5;4;99;5; ; ;3; ;5;6; ; ; ; ; ; ; ; ; ;2;3; ; ;6; ; ; ; ; ; ; ; ;2;2;6;6;10;5;8;8;9; ; ;2; ;4; ; ; ; ;4;3;3;3;4;2;1;6;1;4;1;3;2;1;1;1;2; ; ; ; ; ; ; ;2;1;6;8;9;6;8;8;7;7;4;9;6;5;6;0;9;2;1; ;3; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ;1;4;10;7;8;2;3;7;9;5;6;5;5;4;5;4;1;3;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;6;1;2;2;2;1;2;1;1;2;2;3;2;3;3;3;,738028169;0;3;1;3;1;3;9;2;1; ; ; ;1; ;1;4;2;3;0;2;3;3;1;1;1;2;3;3;2;3;3;3;3;2;3;2;2;2;1;3;8; ; ; ; ;4
43e3c2fd-71e8-2e77-46cd-f6c855841663;2023-02-02 10:48:03;4552183;FINALIZADO;16;Andalucía;25;2;8;4;3;2;5;99;99;1; ; ; ; ;6; ; ; ; ;11; ; ; ;1; ; ; ; ; ;7; ;9; ; ; ; ; ;9;9;10;10;10;8;99;10;8; ;1; ;3; ; ; ; ; ;3;3;2;2;2;3;6;6;3;3;1;2;2;2;9; ;2; ; ; ; ; ; ; ;2;1;10;6;8;3;3;5;5;3;5;10;9;5;4;7;4;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;2;10;8;7;5;10;10;0;10;6;4;9;10;0;0;7;2;4;2;2;1;0;5;0;10;0;0;0;0;2;5;10;10;10;5;2;3;1;99;1;99;99;99;6;99;2;2;1;2;1;1;2;3;3;3;3;9;3;3;,738028169;0;3;1;3;2;1;9;9; ; ; ;1; ;1; ;4;2;1; ; ;2;2;1;1;1;3;2;3;1;1;2;2;1;2;3;3;2;2;3;2;5; ; ; ; ;3
04d3dabc-86a6-19d0-768c-eef8fc59e05c;2023-02-02 10:58:19;4552187;FINALIZADO;3;C. Valenciana;21;2;7;5;2;2;1;7;7; ; ; ;4;5;6; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ;3;3;8;10;5;10;10;10;10; ; ;2; ; ; ;6; ; ;4;4;4;2;2;1;1;6;2;2;1;3;3;3;1; ; ; ; ;5; ; ; ; ;4;1;6;8;9;10;7;8;10;8;10;10;9;9;8;0;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ;7; ; ; ; ; ;1;7;10;8;8;2;10;5;10;4;7;5;5;2;3;7;1;1;1;4;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;1;2;1;0;0;0;2;2;2;2;2;2;1;1;2;3;3;2;3;3;3;3;,738028169;0;2;1;3;4;1;3;3; ; ; ; ; ;1; ;6;3;1;1;1;3;3;1;1;1;2;3;3;3;3;3;3;3;3;3;3;3;3;1;3;13; ; ; ; ;4
fc2a2132-56bf-e2c8-8f02-15017a8f30d2;2023-02-02 11:02:05;4552188;FINALIZADO;38;Galicia;23;2;6;4;2;3;2;6;0; ; ; ; ; ; ; ;8;9; ;11; ; ; ;1; ; ; ; ; ; ;8; ; ;11; ; ; ;2;3;7;6;6;5;8;6;7;3;1;2; ; ; ; ; ; ;3;2;2;3;2;3;5;4;2;3;4;2;3;3;3;1;2; ; ; ; ; ; ; ;2;3;5;5;8;6;6;2;8;8;2;6;2;3;1;0;7;2; ; ; ; ;5; ;1;1; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ;3;7;1;3;0;8;6;0;8;5;7;7;2;3;4;8;1;1;1;2;1;0;5;1;6;0;0;0;99;0;0;5;3;0;0;1;4;1;2;1;0;2;0;2;2;1;1;1;1;1;1;1;3;2;2;2;3;2;3;,738028169;0;2;1;3;2;2;2;1; ;1;1;1;1;1;1;1;1;1;0;2;2;2;1;1;1;2;2;3;2;2;1;3;3;1;2;1;1;1;1;3;4; ; ; ; ;3
36f67770-73f9-5dd6-5240-43dddc2e3bee;2023-02-02 10:58:23;4552189;FINALIZADO;23;Andalucía;29;2;7;5;2;2;1;7;2; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ;4; ; ; ;8; ; ; ; ; ; ;1;1;1;8;5;5;9;2;2; ; ;2; ; ;5; ; ; ;1;3;1;2;2;3;6;6;3;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ;2;1;4;7;1;0;4;0;9;3;0;1;1;5;0;0;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;9;0;0;4;9;1;0;10;5;9;7;9;3;6;6;1;2;1;3;1;0;1;0;0;0;0;0;2;0;8;7;9;4;5;2;1;1;3;2;8;9;9;3;1;1;1;1;1;1;2;1;1;3;2;2;3;1;1;,738028169;0;3;1;3;4;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;1;1;1;2;3;1;1;2;1;3;1;1;1;1;2;1;1;1;2; ; ; ; ;3
1c14e8e0-ff4d-20ec-b1d0-dc3f0c09f90d;2023-02-02 10:48:24;4552190;FINALIZADO;8;Cataluña;27;1;7;6;2;4;2;4;3;1; ;3;4; ; ; ; ; ; ; ; ; ; ;1; ;3; ; ; ;7; ; ; ; ; ; ; ;3;2;5;6;4;4;5;4;4;1;1;2; ; ; ; ; ; ;4;3;3;3;2;3;6;6;3;3;5;2;3;4; ; ; ; ; ; ; ; ; ; ;3;3;5;5;3;3;4;3;3;6;3;5;3;3;4;3;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ; ;3;6;3;3;3;5;3;3;5;3;6;7;3;2;5;5;2;3;2;2;1;2;3;2;3;2;2;2;3;2;2;3;3;3;4;6;6;6;1;1;5;5;5;2;2;2;1;2;1;1;2;1;2;2;2;2;2;2;2;,738028169;0;3;2;3;4;3;2;1; ; ;1; ;1;1;1;4;2;1;1;1;2;2;1;1;1;2;2;1;1;2;1;1;2;1;2;1;1;2;1;2;0; ; ; ; ;1
79a5e6d7-e0fb-2f47-00e7-d28e41d0a927;2023-02-02 10:50:54;4552191;FINALIZADO;45;Canarias;26;2;3;2;2;4;1;5;6; ;2; ; ; ;6; ;8; ; ; ; ; ; ;1;2; ; ; ; ; ;8; ; ; ; ; ; ;1;1;8;9;8;7;9;10;9; ;1; ; ; ;5; ; ; ;2;4;2;3;2;3;5;5;3;2;2;2;2;3;2; ;2;3; ; ; ; ; ; ;4;2;1;6;9;0;3;1;1;7;6;3;7;7;10;0;3;2; ; ; ; ;5; ;5; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9;5;6;0;10;8;2;0;1;5;0;7;1;5;10;6;4;4;3;5;2;0;0;0;0;0;3;0;6;8;0;5;3;0;0;2;1;1;1;2;0;2;0;3;2;2;2;2;1;1;1;2;3;3;3;3;3;3;3;1,278846154;0;3;1;1;3;3;2;2; ; ; ; ;1;1; ;5;3;1;0;2;4;4;0;2;2;1;2;3;1;1;1;1;3;2;1;3;3;3;1;1;5; ; ; ; ;3
fef38810-65d6-462a-5620-bcd8b8fc02d0;2023-02-02 10:52:17;4552193;FINALIZADO;10;Extremadura;29;2;8;1;2;3;3;5;10; ; ;3;4; ; ;7; ; ; ; ; ; ; ; ; ;3;4;5; ; ; ; ; ; ; ; ; ;3;2;7;7;5;8;7;5;8; ; ;2; ;4; ; ; ; ;1;2;2;2;3;2;1;6;3;2;5;2;3;3;2; ;2;3; ; ; ; ; ; ;2;1;6;4;7;7;8;2;8;8;5;9;8;8;7;6;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;7;1;1;4;2;9;2;10;10;0;10;0;9;8;7;3;4;1;3;1;0;0;3;0;0;0;0;4;8;10;10;10;10;10;1;1;1;3;1;10;9;9;2;1;1;1;1;1;1;2;1;3;3;2;3;3;2;3;,738028169;0;3;1;3;1;2;2;3;1;1;1;1;1;1;1;1;1;2;1;1;3;3;1;1;1;2;2;3;3;3;1;3;3;2;3;3;3;3;2;1;9; ; ; ; ;4
6a10caf4-43e5-0459-b5c4-fe3b97a8266b;2023-02-02 10:57:15;4552194;FINALIZADO;20;Andalucía;22;2;7;4;2;3;3;7;9;1; ;3; ;5; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ;9; ; ;12; ; ;1;1;2;8;10;1;8;7;1; ;1;2; ; ; ; ; ; ;3;5;2;2;3;3;5;5;2;2;2;2;3;4; ; ; ; ; ; ; ; ; ; ;1;1;6;2;8;6;8;6;6;8;3;1;0;1;1;0;2;2; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ; ;3;9;7;7;3;9;8;3;7;1;6;9;10;0;8;7;1;2;2;2;1;0;0;0;0;0;0;0;0;0;10;10;10;10;10;1;1;1;2;1;10;10;10;2;2;2;1;2;2;1;1;2;1;3;3;1;3;3;1;,738028169;0;2;1;3;2;2;3;3; ; ;1; ; ;1; ;5;3;2;0;2;2;2;1;1;1;2;1;3;2;3;2;2;3;1;1;1;1;1;1;1;3; ; ; ; ;3
940cf1fe-95ea-3f47-a9ce-c5275dc7f460;2023-02-02 10:58:35;4552195;FINALIZADO;33;Región de Murcia;22;1;3;4;2;3;2;5;3; ; ; ; ; ;6; ;8; ; ;11; ; ; ; ; ; ;4; ;6; ; ; ; ;11; ; ; ;2;3;99;6;5;6;9;6;5;3;1;2; ; ; ; ; ; ;4;1;2;2;2;3;5;5;3;2;4;3;2;4; ; ; ; ; ; ; ; ; ; ;3;2;5;5;7;1;3;4;7;4;6;5;5;5;4;0;3;2; ; ; ; ;5; ;5; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;6;3;6;5;2;5;5;9;6;8;8;99;5;7;8;1;2;2;2;1;0;0;0;0;0;5;0;9;8;5;5;5;5;5;1;1;1;1;2;10;10;4;4;1;1;1;1;1;1;1;99;9;2;2;2;3;2;2;1,278846154;0;2;2;1;2;2;2;1;1;1;1;1;1;1; ;0;1;1;0;2;2;2;1;1;1;2;2;3;1;1;2;3;2;2;2;2;2;2;1;1;2; ; ; ; ;3
